user_id,user_true_lat,user_true_lon,toponym,human_label_idx,selected_name,selected_state,selected_lat,selected_lon,candidate_couunt
user_83bd6e2d,35.223651,-80.947043,Jacksonville,2,Jacksonville,FL,30.33218,-81.65565,7
user_844c0e71,29.722825,-95.371385,Miami,0,Miami,FL,25.77427,-80.19366,4
user_84807855,39.988827,-75.119407,Miami,0,Miami,FL,25.77427,-80.19366,4
user_84807855,39.988827,-75.119407,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_8500fe30,40.139635,-75.115792,Atlanta,0,Atlanta,GA,33.749,-84.38798,4
user_8519d5fe,40.6906,-73.593223,IRViNGToN,0,Irvington,NY,41.03922,-73.86823,4
user_85e14017,35.878033,-78.622834,Atlanta,0,Atlanta,GA,33.749,-84.38798,4
user_85ef65bb,40.609393,-73.922105,Atlanta,0,Atlanta,GA,33.749,-84.38798,4
user_1f1f8172,37.555566,-77.447997,Cary,0,Cary,NC,35.79154,-78.78112,2
user_4622eb24,40.703255,-73.859125,Miami,0,Miami,FL,25.77427,-80.19366,4
user_6cf32507,40.844011,-73.935653,Utica,0,Utica,NY,43.1009,-75.23266,4
user_77981fc1,38.867941,-77.272206,Washington,3,Washington,DC,38.89511,-77.03637,16
user_7a2388f7,41.612549,-81.517265,Miami,0,Miami,FL,25.77427,-80.19366,4
user_8067eda7,41.209561,-73.219809,Washington,0,Washington,CT,41.63148,-73.31067,16
user_870dcef6,40.658252,-73.934576,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_87b2b5a1,41.967562,-87.67589,Terre Haute,0,Terre Haute,IN,39.4667,-87.41391,2
user_881468e6,37.649484,-77.453655,Richmond,0,Richmond,VA,37.55376,-77.46026,15
user_89f77fb8,40.703618,-73.81674,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_89f77fb8,40.703618,-73.81674,Jamaica,0,Jamaica,NY,40.69149,-73.80569,2
user_8a470c86,33.983817,-118.369436,Fullerton,0,Fullerton,CA,33.87029,-117.92534,3
user_8aed039d,36.861782,-76.28654,miami,0,Miami,FL,25.77427,-80.19366,4
user_8c111e49,37.538878,-121.933448,Fremont,0,Fremont,CA,37.54827,-121.98857,7
user_8d3c7dc7,31.613106,-94.647575,Houston,0,Houston,TX,29.76328,-95.36327,5
user_8dc366ac,40.826325,-73.867723,Louisville,4,Louisville,KY,38.25424,-85.75941,8
user_8dc366ac,40.826325,-73.867723,Richmond,0,Richmond,VA,37.55376,-77.46026,15
user_8dc366ac,40.826325,-73.867723,Louisville,4,Louisville,KY,38.25424,-85.75941,8
user_8e57d698,42.442363,-83.323134,Atlanta,0,Atlanta,GA,33.749,-84.38798,4
user_8f56fc31,33.88453,-117.237233,San Diego,0,San Diego,CA,32.71571,-117.16472,2
user_8f57639c,40.90784,-74.185928,Elmwood Park,0,Elmwood Park,NJ,40.90399,-74.11848,2
user_8fe48fab,32.234335,-110.812792,Dallas,3,Dallas,TX,32.78306,-96.80667,5
user_90a5613b,42.9053,-78.84731,Houston,0,Houston,TX,29.76328,-95.36327,5
user_92ac6e16,41.607683,-70.991701,Boston,0,Boston,MA,42.35843,-71.05977,3
user_92ac6e16,41.607683,-70.991701,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_92b4999c,32.943412,-80.050978,Charleston,0,Charleston,SC,32.77632,-79.93275,8
user_92dfa899,37.677307,-122.141724,Fresno,0,Fresno,CA,36.74773,-119.77237,2
user_9429781f,35.836463,-78.676662,Miami,0,Miami,FL,25.77427,-80.19366,4
user_947292ac,29.747714,-95.619807,Austin,0,Austin,TX,30.26715,-97.74306,4
user_947292ac,29.747714,-95.619807,Houston,0,Houston,TX,29.76328,-95.36327,5
user_96358b62,25.943689,-80.302216,Miami,0,Miami,FL,25.77427,-80.19366,4
user_4327513f,42.398969,-83.219258,Albany,0,Albany,IN,40.30088,-85.24191,12
user_7236bd85,35.943335,-83.939411,Miami,0,Miami,FL,25.77427,-80.19366,4
user_75d0af73,37.161358,-77.352384,Miami,0,Miami,FL,25.77427,-80.19366,4
user_96dfa318,33.831222,-117.92235,Long Beach,0,Long Beach,CA,33.76696,-118.18923,7
user_9868b9ef,33.50492,-81.283643,Springfield,0,Springfield,GA,32.37241,-81.3115,20
user_98db993d,37.030549,-76.298138,Miami,0,Miami,FL,25.77427,-80.19366,4
user_98ddd248,25.856213,-80.208028,Austin,0,Austin,TX,30.26715,-97.74306,4
user_9980b03a,36.062645,-86.638246,Nashville,0,Nashville,TN,36.16589,-86.78444,8
user_99dd5ad3,33.851929,-84.361855,Atlanta,0,Atlanta,GA,33.749,-84.38798,4
user_99dd5ad3,33.851929,-84.361855,Decatur,0,Decatur,GA,33.77483,-84.29631,10
user_9a101fc7,35.158317,-89.792087,Memphis,0,Memphis,TN,35.14953,-90.04898,5
user_9a71fad5,42.915133,-78.843337,Buffalo,0,Buffalo,NY,42.88645,-78.87837,10
user_9b3e45a4,34.097696,-118.131116,Phoenix,0,Phoenix,AZ,33.44838,-112.07404,4
user_9dba337e,31.516865,-84.119132,atlanta,0,Atlanta,GA,33.749,-84.38798,4
user_9e4aa6ca,36.808659,-76.296042,chester,2,Chester,PA,39.84753,-75.35785,13
user_9e4aa6ca,36.808659,-76.296042,Portsmouth,0,Portsmouth,VA,36.83543,-76.29827,4
user_9eb2da60,37.569586,-77.430708,Richmond,0,Richmond,VA,37.55376,-77.46026,15
user_9ee9c246,37.653439,-77.600129,Richmond,0,Richmond,VA,37.55376,-77.46026,15
user_a0751999,39.403957,-76.783126,Columbia,1,Columbia,MD,39.24038,-76.83942,11
user_a14bbbe3,35.987164,-83.892845,Memphis,0,Memphis,TN,35.14953,-90.04898,5
user_a14bbbe3,35.987164,-83.892845,Knoxville,0,Knoxville,TN,35.96064,-83.92074,4
user_a14bbbe3,35.987164,-83.892845,Jackson,10,Jackson,MS,32.29876,-90.18481,17
user_a14bbbe3,35.987164,-83.892845,Knoxville,0,Knoxville,TN,35.96064,-83.92074,4
user_a1ab9923,40.640453,-73.948142,Harlem,0,Harlem,NY,40.80788,-73.94542,3
user_a1fc3199,40.966372,-73.870024,Mount Vernon,0,Mount Vernon,NY,40.9126,-73.83708,16
user_a1fc3199,40.966372,-73.870024,White Plains,0,White Plains,NY,41.03399,-73.76291,3
user_a207fbe1,41.68902,-83.55176,Toledo,0,Toledo,OH,41.66394,-83.55521,4
user_a3ed4b5a,41.752792,-87.700598,Englewood,0,Englewood,IL,41.77976,-87.64588,7
user_a41a50af,35.050221,-89.836093,Atlanta,0,Atlanta,GA,33.749,-84.38798,4
user_a4995e81,34.652768,-118.158867,HOLLYWOOD,0,Hollywood,CA,34.09834,-118.32674,3
user_a58b9cc8,41.119837,-81.581843,Akron,0,Akron,OH,41.08144,-81.51901,6
user_a6faef00,38.596168,-121.412528,Roseville,0,Roseville,CA,38.75212,-121.28801,4
user_a75a24e8,44.96508,-93.267294,Miami,0,Miami,FL,25.77427,-80.19366,4
user_a7f2c379,38.906379,-77.028173,San Diego,0,San Diego,CA,32.71571,-117.16472,2
user_a8d52bf6,39.507598,-74.522993,Cheney,1,Cheney,WA,47.48739,-117.57576,2
user_a985d0be,40.712121,-73.786534,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_a9d439b1,40.864056,-73.904137,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_aa5d7fe6,40.687616,-73.938963,Nassau,0,Nassau,NY,42.51591,-73.61012,2
user_aa7b1696,41.844337,-71.418344,Providence,0,Providence,RI,41.82399,-71.41283,4
user_ab02f69c,29.524583,-98.39152,Dover,0,Dover,DE,39.15817,-75.52437,10
user_ab0f1265,40.882498,-73.848303,Harlem,0,Harlem,NY,40.80788,-73.94542,3
user_ab3103ed,35.074102,-89.865073,Collierville,0,Collierville,TN,35.04204,-89.66453,2
user_ab3103ed,35.074102,-89.865073,Memphis,0,Memphis,TN,35.14953,-90.04898,5
user_abb72a81,39.599634,-104.723041,Denver,0,Denver,CO,39.73915,-104.9847,4
user_abb72a81,39.599634,-104.723041,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_abcb619a,29.70188,-95.69239,Houston,0,Houston,TX,29.76328,-95.36327,5
user_acc277fa,40.750116,-73.991551,Harlem,0,Harlem,NY,40.80788,-73.94542,3
user_af523113,36.04752,-79.83691,Miami,0,Miami,FL,25.77427,-80.19366,4
user_af93808c,35.1229476,-78.988539,Savannah,0,Savannah,GA,32.08354,-81.09983,4
user_afa7ebf8,26.239449,-80.161194,South Beach,1,South Beach,FL,27.59115,-80.34422,2
user_b047f85f,39.205832,-75.55163,Dover,0,Dover,DE,39.15817,-75.52437,10
user_b0e5e29f,40.76316,-73.725334,Bridgeport,0,Bridgeport,CT,41.17923,-73.18945,14
user_b1a3e66e,35.222238,-80.828461,Atlanta,0,Atlanta,GA,33.749,-84.38798,4
user_b2156df7,26.173129,-80.28978,Miami,0,Miami,FL,25.77427,-80.19366,4
user_b2156df7,26.173129,-80.28978,South Beach,1,South Beach,FL,27.59115,-80.34422,2
user_b23ccfdc,40.855648,-73.971873,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_b2bb70e4,32.949807,-81.231658,Hampton,1,Hampton,SC,32.87794,-81.12761,9
user_b39eaf67,37.779169,-122.170146,Oakland,0,Oakland,CA,37.80437,-122.2708,14
user_b4d00b5b,28.248178,-81.493521,Boston,0,Boston,MA,42.35843,-71.05977,3
user_b533823f,40.711677,-73.950083,Woodhaven,0,Woodhaven,NY,40.68927,-73.85791,2
user_b567f44d,40.811685,-73.938092,Harlem,0,Harlem,NY,40.80788,-73.94542,3
user_b5df8279,41.794841,-72.656993,Worcester,0,Worcester,MA,42.26259,-71.80229,2
user_b5df8279,41.794841,-72.656993,Worcester,0,Worcester,MA,42.26259,-71.80229,2
user_b62f8d64,40.659406,-73.568168,Freeport,0,Freeport,NY,40.6576,-73.58318,6
user_b62f8d64,40.659406,-73.568168,Hempstead,0,Hempstead,NY,40.70621,-73.61874,2
user_b672dfbf,45.13733,-93.26215,Harlem,0,Harlem,NY,40.80788,-73.94542,3
user_b672dfbf,45.13733,-93.26215,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_b6c370ab,40.732025,-73.422523,Freeport,0,Freeport,NY,40.6576,-73.58318,6
user_b76f13e3,35.109966,-80.982972,Charlotte,0,Charlotte,NC,35.22709,-80.84313,5
user_b83ede93,40.664169,-74.571036,Plainfield,0,Plainfield,NJ,40.63371,-74.40737,4
user_b88733f0,37.441539,-77.427039,Aurora,0,Aurora,OH,41.31755,-81.34539,9
user_b9aa2a8a,32.660784,-96.876103,Houston,0,Houston,TX,29.76328,-95.36327,5
user_b9beb6c1,40.869142,-73.827552,Baltimore,0,Baltimore,MD,39.29038,-76.61219,2
user_bbc78ca4,40.819567,-73.943769,Harlem,0,Harlem,NY,40.80788,-73.94542,3
user_bbcbaa46,39.793528,-75.465089,Columbia,3,Columbia,SC,34.00071,-81.03481,11
user_bbcbaa46,39.793528,-75.465089,Elizabeth,0,Elizabeth,NJ,40.66399,-74.2107,4
user_bd69214e,42.329231,-83.055084,Grand Rapids,0,Grand Rapids,MI,42.96336,-85.66809,2
user_bd96e5e3,40.675932,-73.949381,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_be26f1c9,36.548745,-119.388564,Fresno,0,Fresno,CA,36.74773,-119.77237,2
user_bfd005f6,35.400095,-80.77149,Greensboro,0,Greensboro,NC,36.07264,-79.79198,4
user_c00b89cd,42.63481,-83.190128,Hammond,1,Hammond,IN,41.58337,-87.50004,3
user_c0535055,40.827294,-73.937764,Harlem,0,Harlem,NY,40.80788,-73.94542,3
user_c1275841,33.709774,-78.905182,Atlanta,0,Atlanta,GA,33.749,-84.38798,4
user_c14883c7,41.950844,-87.931085,Edwardsville,0,Edwardsville,IL,38.81144,-89.95316,3
user_c14883c7,41.950844,-87.931085,Carbondale,0,Carbondale,IL,37.72727,-89.21675,4
user_c183daf3,36.026761,-79.823502,Miami,0,Miami,FL,25.77427,-80.19366,4
user_c1907759,40.724903,-74.00161,Newark,0,Newark,NJ,40.73566,-74.17237,8
user_c1d0d8c6,41.881754,-87.767742,Venice,2,Venice,CA,33.99084,-118.46008,3
user_c1d7db76,33.937822,-78.970362,Greenville,0,Greenville,SC,34.85262,-82.39401,18
user_c1f8c63d,41.06997,-81.555099,Cleveland,6,Cleveland,OH,41.4995,-81.69541,9
user_c1fe6872,35.169,-89.79004,Peoria,0,Peoria,IL,40.69365,-89.58899,2
user_c1fe6872,35.169,-89.79004,Memphis,0,Memphis,TN,35.14953,-90.04898,5
user_c26de959,40.66251,-73.90856,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_c26de959,40.66251,-73.90856,Harlem,0,Harlem,NY,40.80788,-73.94542,3
user_c3c06426,29.573595,-98.384761,San Marcos,0,San Marcos,TX,29.88327,-97.94139,2
user_c4fd6d2a,42.105143,-75.943194,Oakdale,1,Oakdale,NY,42.2512,-73.78013,7
user_c54d81ca,40.658936,-73.941565,Brownsville,0,Brownsville,NY,40.66094,-73.92014,8
user_c6f73b6a,40.691721,-73.905248,Manhattan,0,Manhattan,NY,40.78343,-73.96625,4
user_c79cc0cb,36.050595,-79.756796,Raleigh,0,Raleigh,NC,35.7721,-78.63861,2
user_c79cc0cb,36.050595,-79.756796,High Point,0,High Point,NC,35.95569,-80.00532,2
user_c7dbbd2b,35.137516,-90.057632,Hollywood,0,Hollywood,CA,34.09834,-118.32674,3
user_c88c5b40,33.521028,-84.225616,Stockbridge,0,Stockbridge,GA,33.54428,-84.23381,3
user_c975ee68,43.670749,-79.373788,Richmond,0,Richmond,VA,37.55376,-77.46026,15
user_ca355cad,33.755085,-84.393477,Atlanta,0,Atlanta,GA,33.749,-84.38798,4
user_ca355cad,33.755085,-84.393477,Miami,0,Miami,FL,25.77427,-80.19366,4
user_ccad185e,41.743601,-72.38136,Hurley,0,Hurley,NY,41.92454,-74.06125,4
user_cd59681b,38.647385,-76.900589,Clinton,8,Clinton,MD,38.76511,-76.89831,23
user_ce16611e,44.843373,-93.245815,Bloomington,0,Bloomington,MN,44.8408,-93.29828,5
user_ce21892c,33.452855,-112.037898,Boston,0,Boston,MA,42.35843,-71.05977,3
user_ce61c55a,40.067449,-82.952196,Columbus,8,Columbus,OH,39.96118,-82.99879,13
user_cf393e6d,32.42618,-81.77932,Atlanta,0,Atlanta,GA,33.749,-84.38798,4
user_cf46fd0f,38.94433,-76.73376,Bowie,0,Bowie,MD,38.94278,-76.73028,2
user_d002ba13,40.70403,-74.203718,Newark,0,Newark,NJ,40.73566,-74.17237,8
user_d0cc51b1,40.666978,-73.910064,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_d0d5e0af,38.485291,-122.740692,Newark,0,Newark,NJ,40.73566,-74.17237,8
user_d1ad106b,40.811249,-73.952857,Harlem,0,Harlem,NY,40.80788,-73.94542,3
user_d233a595,38.029298,-78.483702,Bluefield,1,Bluefield,VA,37.25262,-81.27121,2
user_d233a595,38.029298,-78.483702,Charlotte,0,Charlotte,NC,35.22709,-80.84313,5
user_d2e39d38,35.296143,-80.737628,Charlotte,0,Charlotte,NC,35.22709,-80.84313,5
user_d2e3c48e,35.487417,-78.713941,Durham,0,Durham,NC,35.99403,-78.89862,6
user_d33f9935,40.804278,-73.956741,Harlem,0,Harlem,NY,40.80788,-73.94542,3
user_d345d930,33.833535,-118.191758,Carson,0,Carson,CA,33.83141,-118.28202,3
user_d3c89cf3,36.8817687,-76.302639,Richmond,0,Richmond,VA,37.55376,-77.46026,15
user_d3c89cf3,36.8817687,-76.302639,Petersburg,0,Petersburg,VA,37.22793,-77.40193,7
user_d4975d9a,39.36701,-76.56283,Lincoln Heights,0,Lincoln Heights,DC,38.89456,-76.92886,3
user_d5ac0325,40.682363,-73.943567,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_d61b68ff,32.881593,-79.992724,Florence,0,Florence,SC,34.19543,-79.76256,11
user_d656b987,40.755534,-73.987273,Canaan,0,Canaan,CT,42.02731,-73.32928,2
user_d656b987,40.755534,-73.987273,Harlem,0,Harlem,NY,40.80788,-73.94542,3
user_d669582b,40.684522,-73.769337,Jamaica,0,Jamaica,NY,40.69149,-73.80569,2
user_d681d865,28.547257,-81.452633,Lakeland,0,Lakeland,FL,28.03947,-81.9498,6
user_d747278c,29.541014,-95.449415,Austin,0,Austin,TX,30.26715,-97.74306,4
user_d75db6d7,37.996689,-87.387817,Princeton,0,Princeton,IN,38.35532,-87.56752,12
user_d856efd1,42.520526,-70.930944,Boston,0,Boston,MA,42.35843,-71.05977,3
user_d96d5ec3,33.793593,-84.403156,Miami,0,Miami,FL,25.77427,-80.19366,4
user_d96d5ec3,33.793593,-84.403156,Atlanta,0,Atlanta,GA,33.749,-84.38798,4
user_d96d5ec3,33.793593,-84.403156,Miami,0,Miami,FL,25.77427,-80.19366,4
user_d96d5ec3,33.793593,-84.403156,Miami,0,Miami,FL,25.77427,-80.19366,4
user_d99cbbc8,36.021896,-80.271225,Miami,0,Miami,FL,25.77427,-80.19366,4
user_d99cbbc8,36.021896,-80.271225,Durham,0,Durham,NC,35.99403,-78.89862,6
user_d9ded648,32.801323,-97.135008,Memphis,0,Memphis,TN,35.14953,-90.04898,5
user_d9ded648,32.801323,-97.135008,Memphis,0,Memphis,TN,35.14953,-90.04898,5
user_daf7d642,35.771356,-86.361336,Atlanta,0,Atlanta,GA,33.749,-84.38798,4
user_dd7cd36d,34.050676,-117.548144,Riverside,0,Riverside,CA,33.95335,-117.39616,13
user_dda698b5,40.793183,-73.944985,Chelsea,0,Chelsea,NY,40.60066,-74.19487,7
user_dda698b5,40.793183,-73.944985,Linden,0,Linden,NJ,40.62205,-74.24459,7
user_ddb0490f,25.789044,-80.137822,Gainesville,0,Gainesville,FL,29.65163,-82.32483,5
user_ddb0c484,33.841258,-84.391093,Decatur,0,Decatur,GA,33.77483,-84.29631,10
user_ddb0c484,33.841258,-84.391093,Reno,0,Reno,OH,39.37285,-81.39567,4
user_de5c23d3,40.814544,-73.943945,Harlem,0,Harlem,NY,40.80788,-73.94542,3
user_e1177faa,40.230284,-75.263926,Boston,0,Boston,MA,42.35843,-71.05977,3
user_e1adacb4,40.666297,-73.835641,Boston,0,Boston,MA,42.35843,-71.05977,3
user_e211eaf8,39.361582,-76.60848,Baltimore,0,Baltimore,MD,39.29038,-76.61219,2
user_e3369ea6,38.461656,-75.758365,Harlem,0,Harlem,NY,40.80788,-73.94542,3
user_e3cc72af,37.546154,-77.459286,richmond,0,Richmond,VA,37.55376,-77.46026,15
user_e4099e46,40.645203,-73.899636,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_e551e399,39.966664,-74.907578,chinatown,1,Chinatown,NY,40.71649,-73.99625,5
user_e6f02e7c,32.69616,-97.03037,Dallas,3,Dallas,TX,32.78306,-96.80667,5
user_e6f5860b,40.692756,-73.980687,Boston,0,Boston,MA,42.35843,-71.05977,3
user_e8e929ef,33.973217,-118.365051,Phoenix,0,Phoenix,AZ,33.44838,-112.07404,4
user_e8e929ef,33.973217,-118.365051,San Diego,0,San Diego,CA,32.71571,-117.16472,2
user_e957f59b,38.979214,-76.941754,Houston,0,Houston,TX,29.76328,-95.36327,5
user_e9c7b5e8,40.833983,-73.861787,Miami,0,Miami,FL,25.77427,-80.19366,4
user_e9c7b5e8,40.833983,-73.861787,Houston,0,Houston,TX,29.76328,-95.36327,5
user_e9fa37d4,41.078582,-81.53401,Cleveland,6,Cleveland,OH,41.4995,-81.69541,9
user_ea523b46,40.713905,-73.754933,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_ea684684,35.943335,-83.939411,Miami,0,Miami,FL,25.77427,-80.19366,4
user_ea684684,35.943335,-83.939411,Clinton,0,Clinton,TN,36.10341,-84.13186,23
user_eae37467,37.462453,-77.584656,richmond,0,Richmond,VA,37.55376,-77.46026,15
user_eb9a329c,39.805137,-75.962128,Lincoln,0,Lincoln,PA,40.31896,-79.85477,15
user_ebddf7a7,41.405089,-72.896514,Kensington,0,Kensington,CT,41.63538,-72.76871,7
user_ec7b656e,38.917452,-76.999493,Houston,0,Houston,TX,29.76328,-95.36327,5
user_eca8e6ec,40.744869,-73.937317,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_eca8e6ec,40.744869,-73.937317,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_ed1d67e2,25.72015,-80.272474,Boston,0,Boston,MA,42.35843,-71.05977,3
user_ed302b66,36.20615,-86.691677,Nashville,0,Nashville,TN,36.16589,-86.78444,8
user_ed431d39,30.4844909,-90.478924,Hammond,0,Hammond,LA,30.50463,-90.46293,3
user_ed9f18c3,40.882424,-74.085058,Elmwood Park,0,Elmwood Park,NJ,40.90399,-74.11848,2
user_eda117e0,34.000948,-117.836943,Glendale,0,Glendale,CA,34.14251,-118.25508,10
user_eda117e0,34.000948,-117.836943,Hollywood,0,Hollywood,CA,34.09834,-118.32674,3
user_eefdb350,42.314746,-71.066271,boston,0,Boston,MA,42.35843,-71.05977,3
user_eefdb350,42.314746,-71.066271,boston,0,Boston,MA,42.35843,-71.05977,3
user_ef66d3cb,35.290033,-80.706947,Charlotte,0,Charlotte,NC,35.22709,-80.84313,5
user_f0d7993e,36.067402,-79.766366,hampton,0,Hampton,VA,37.02987,-76.34522,9
user_f2687895,32.765957,-96.646942,Louisville,4,Louisville,KY,38.25424,-85.75941,8
user_f2903d80,37.730109,-89.188425,Miami,0,Miami,FL,25.77427,-80.19366,4
user_f2ae49b0,35.326956,-80.721729,Savannah,0,Savannah,GA,32.08354,-81.09983,4
user_f2ed4435,39.239119,-76.622496,Baltimore,0,Baltimore,MD,39.29038,-76.61219,2
user_f30086fd,41.549333,-81.566365,Dallas,3,Dallas,TX,32.78306,-96.80667,5
user_f332592b,30.073248,-95.450672,Houston,0,Houston,TX,29.76328,-95.36327,5
user_f39334a3,34.1755861,-118.54037,Northridge,0,Northridge,CA,34.22834,-118.53675,3
user_f41c0e63,42.139633,-71.221455,Boston,0,Boston,MA,42.35843,-71.05977,3
user_f48042bb,40.693446,-74.1601,Middlesex,0,Middlesex,NJ,40.5726,-74.49265,2
user_f51ace99,30.0036,-95.270226,Houston,0,Houston,TX,29.76328,-95.36327,5
user_f52afe40,34.010335,-118.11302,Hollywood,0,Hollywood,CA,34.09834,-118.32674,3
user_f55c6ac5,35.139156,-80.910695,Charlotte,0,Charlotte,NC,35.22709,-80.84313,5
user_f5f2fd4b,29.841159,-90.115626,Memphis,0,Memphis,TN,35.14953,-90.04898,5
user_f63c86b4,38.353382,-121.972435,Berkeley,0,Berkeley,CA,37.87159,-122.27275,3
user_f7aaf96d,40.519342,-74.358489,Newark,0,Newark,NJ,40.73566,-74.17237,8
user_f7aaf96d,40.519342,-74.358489,Elizabeth,0,Elizabeth,NJ,40.66399,-74.2107,4
user_f7c9989b,37.23974,-77.423717,Richmond,0,Richmond,VA,37.55376,-77.46026,15
user_f80c331d,33.797375,-118.108768,Long Beach,0,Long Beach,CA,33.76696,-118.18923,7
user_f8667733,35.339437,-80.740274,Miami,0,Miami,FL,25.77427,-80.19366,4
user_f8667733,35.339437,-80.740274,Charlotte,0,Charlotte,NC,35.22709,-80.84313,5
user_f88eac49,37.456408,-122.134252,Oakland,0,Oakland,CA,37.80437,-122.2708,14
user_f9506d2f,29.972304,-90.058233,Miami,0,Miami,FL,25.77427,-80.19366,4
user_fb3e980a,40.691036,-73.762726,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_fb45895d,33.846673,-84.327784,Atlanta,0,Atlanta,GA,33.749,-84.38798,4
user_fc22144f,35.838214,-86.447023,Miami,0,Miami,FL,25.77427,-80.19366,4
user_fc22144f,35.838214,-86.447023,Riverdale,0,Riverdale,GA,33.57261,-84.41326,6
user_fca03aeb,39.154904,-86.494573,Miami,0,Miami,FL,25.77427,-80.19366,4
user_fdc4e61f,29.155746,-81.032779,Athens,0,Athens,GA,33.96095,-83.37794,10
user_fe53ca51,25.783485,-80.304291,Miami,0,Miami,FL,25.77427,-80.19366,4
user_fe80beb2,33.990437,-84.27269,Monroe,3,Monroe,LA,32.50931,-92.1193,10
user_feb9f28b,40.786698,-73.943444,Miami,0,Miami,FL,25.77427,-80.19366,4
user_ff711dd0,41.769752,-87.589728,Darien,0,Darien,IL,41.75198,-87.97395,4
user_ff8fb9a7,40.7785087,-73.959,Brooklyn,0,Brooklyn,NY,40.6501,-73.94958,7
user_ff929708,33.940448,-117.264701,Beverly Hills,0,Beverly Hills,CA,34.07362,-118.40036,4
